id,from,to,priority,type,shape,spreadType
217281228,6574209428,8771565221,3,highway.residential,"[5441.15, 1980.25]",center
226118559#1,cluster_442349879_6572827937,280773633,3,highway.residential,"[5475.84, 1976.79]",
234806527#0,cluster_6135315479_6570524743,2429384564,3,highway.residential,"[5545.83, 1970.85]",
239788254#0,8574575776,6474887549,11,highway.secondary,"[5410.74, 1883.22]",center
24958252#0,1853128814,24958252#0-AddedOffRampNode,11,highway.secondary,"[4432.12, 2785.35]",center
24958252#0-AddedOffRampEdge,24958252#0-AddedOffRampNode,416931804,11,highway.secondary,"[4435.79, 2754.67]",center
24958252#1,416931804,24958252#1-AddedOffRampNode,11,highway.secondary,"[4407.96, 2751.68]",center
24958252#1-AddedOffRampEdge,24958252#1-AddedOffRampNode,7650476418,11,highway.secondary,"[3214.68, 3367.95]",center
24958252#2,7650476418,271214710,11,highway.secondary,"[3161.66, 3351.46]",center
25584523#1,cluster_276611979_367870746_6574844032_6574844033,cluster_278876208_367870942,3,highway.residential,"[3161.14, 3346.86]",center
25584523#2,cluster_278876208_367870942,cluster_367888411_4325417675,3,highway.residential,"[3195.22, 3157.59]",center
25584523#3,cluster_367888411_4325417675,cluster_367871079_6113839793,3,highway.residential,"[2168.37, 2474.29]",center
25584523#4,cluster_367871079_6113839793,cluster_278876201_367870934,3,highway.residential,"[2169.41, 2471.65]",center
25584523#5,cluster_278876201_367870934,cluster_278875048_367215316_6574844029_6574844030,3,highway.residential,"[2171.52, 2469.73]",center
25584523#7,cluster_278875048_367215316_6574844029_6574844030,278875042,3,highway.residential,"[2174.26, 2468.94]",center
25584525#1,cluster_278875048_367215316_6574844029_6574844030,cluster_313936546_367216417,3,highway.residential,"[2174.26, 2468.94]",center
25584525#11,cluster_278875778_6574844055,cluster_278876633_6574844056,3,highway.residential,"[2195.16, 2471.92]",center
25584525#12,cluster_278876633_6574844056,cluster_278875543_278875744_6574844061_6574844063,3,highway.residential,"[2197.58, 2472.92]",center
25584525#14,cluster_278875543_278875744_6574844061_6574844063,cluster_2349727148_6574844065,3,highway.residential,"[2199.33, 2474.87]",center
25584525#15,cluster_2349727148_6574844065,cluster_2349727150_6574844066,3,highway.residential,"[2200.04, 2477.37]",center
25584525#16,cluster_2349727150_6574844066,cluster_278875325_361382924_367219860_367220220,3,highway.residential,"[2199.58, 2479.94]",center
25584525#18,cluster_278875325_361382924_367219860_367220220,6574844071,3,highway.residential,"[2198.04, 2482.06]",center
25584525#19,6574844071,cluster_278876865_543376980_6574844073_6574844074_6646262859,3,highway.residential,"[2195.73, 2483.28]",center
25584525#2,cluster_313936546_367216417,cluster_278876199_367216502,3,highway.residential,"[2193.11, 2483.38]",center
25584525#21,cluster_278876865_543376980_6574844073_6574844074_6646262859,cluster_278876867_367220803,3,highway.residential,"[2170.09, 2479.54]",center
25584525#22,cluster_278876867_367220803,278877088,3,highway.residential,"[2168.62, 2477.11]",center
25584525#23,278877088,cluster_287522801_442338119_6574844080_6574844081_6904513932,3,highway.residential,"[2168.37, 2474.29]",center
25584525#25,cluster_287522801_442338119_6574844080_6574844081_6904513932,6571848917,3,highway.residential,"[2522.9, 1965.97]",center
25584525#3,cluster_278876199_367216502,cluster_367888061_6279963928,3,highway.residential,"[2538.67, 1967.28]",center
25584525#4,cluster_367888061_6279963928,cluster_276611155_367218275,3,highway.residential,"[2554.31, 1968.83]",center
25584525#5,cluster_276611155_367218275,278876195,3,highway.residential,"[2406.15, 1954.57]",center
25584525#6,278876195,cluster_367871992_543376977_6278666057_7205752204_7205752205,3,highway.residential,"[2505.68, 1964.69]",center
25584525#8,cluster_367871992_543376977_6278666057_7205752204_7205752205,cluster_278875778_6574844055,3,highway.residential,"[2503.52, 1619.4]",center
25584526#1,cluster_278875145_367195672_367207712_367212487,cluster_278876888_6104250209,3,highway.residential,"[2500.06, 1619.09]",center
25584526#2,cluster_278876888_6104250209,278877070,3,highway.residential,"[2496.42, 1619.46]",center
25584526#3,278877070,cluster_442290144_442290145_442290146_6574844078_6887652684,3,highway.residential,"[2493.04, 1620.86]",center
25584526#5,cluster_442290144_442290145_442290146_6574844078_6887652684,cluster_278876866_442290112,3,highway.residential,"[2490.21, 1623.17]",center
25584526#6,cluster_278876866_442290112,278877523,3,highway.residential,"[2488.18, 1626.2]",center
25584526#7,278877523,cluster_278875183_357255016_367195670_367198363,3,highway.residential,"[2487.5, 1629.75]",center
25584530#0,6574844070,cluster_278875183_357255016_367195670_367198363,3,highway.residential,"[2484.04, 1662.99]",center
25584530#2,cluster_278875183_357255016_367195670_367198363,cluster_278877517_512417459,3,highway.residential,"[2483.67, 1666.71]",center
25584530#3,cluster_278877517_512417459,cluster_278877460_6287969867,3,highway.residential,"[2484.01, 1670.52]",center
25584530#4,cluster_278877460_6287969867,cluster_278875325_361382924_367219860_367220220,3,highway.residential,"[2485.48, 1674.04]",center
25584535#1,cluster_278875543_278875744_6574844061_6574844063,cluster_278876632_6280498529,3,highway.residential,"[2487.94, 1676.96]",center
25584535#2,cluster_278876632_6280498529,cluster_278876649_6106950404,3,highway.residential,"[2491.17, 1679.01]",center
25584535#3,cluster_278876649_6106950404,cluster_278876636_6280498528,3,highway.residential,"[2494.88, 1680.0]",center
25584535#4,cluster_278876636_6280498528,6574844057,3,highway.residential,"[2498.72, 1680.41]",center
25584535#5,6574844057,cluster_276611976_543376981_6574844059_6574844060,3,highway.residential,"[2585.92, 1688.71]",center
25584535#7,cluster_276611976_543376981_6574844059_6574844060,278875648,3,highway.residential,"[4215.63, 3022.4]",center
25584538#0,278875679,cluster_276611976_543376981_6574844059_6574844060,3,highway.residential,"[4219.21, 2990.07]",center
25584538#2,cluster_276611976_543376981_6574844059_6574844060,cluster_278876636_6280498528,3,highway.residential,"[4218.73, 2985.95]",center
25584538#3,cluster_278876636_6280498528,cluster_278876649_6106950404,3,highway.residential,"[4215.86, 2982.94]",center
25584538#4,cluster_278876649_6106950404,cluster_278876632_6280498529,3,highway.residential,"[4211.76, 2982.26]",center
25584538#5,cluster_278876632_6280498529,cluster_278875543_278875744_6574844061_6574844063,3,highway.residential,"[4193.64, 2980.41]",center
25584541#1,cluster_278875778_6574844055,6574844052,3,highway.residential,"[4188.34, 2979.88]",
25584541#7,6574844053,cluster_276611977_6574844054,3,highway.residential,"[4165.59, 2916.57]",
25584555#0,278876031,278876198,3,highway.residential,"[4158.46, 2976.83]",
25584555#1,278876198,6574844043,3,highway.residential,"[3663.33, 3142.11]",
25584557#0,6574844044,278876158,3,highway.residential,"[3668.88, 3105.2]",
25584557#1,278876158,278876088,3,highway.residential,"[3671.49, 3102.32]",
25584576#1,6574844051,6574844053,3,highway.residential,"[3686.19, 3087.87]",
25584582#1,6574844050,278876187,3,highway.residential,"[3687.2, 3084.46]",
25584589#1,cluster_278876199_367216502,367217323,3,highway.residential,"[3691.88, 3046.84]",
25584589#7,278876460,cluster_278876200_6574844035,3,highway.residential,"[3691.38, 3043.87]",
25584591#1,313936550,cluster_278876208_367870942,3,highway.residential,"[3689.46, 3041.56]",
25584601#0,cluster_367217679_367888060,278876572,3,highway.residential,"[3686.64, 3040.53]",
25584604#1,278876631,cluster_278876632_6280498529,3,highway.residential,"[3622.52, 3033.27]",
25584615#0,442272753,cluster_278876865_543376980_6574844073_6574844074_6646262859,3,highway.residential,"[3620.67, 3033.37]",center
25584616#1,cluster_278876867_367220803,278877316,3,highway.residential,"[3618.95, 3034.06]",
25584616#4,278877214,6574844076,3,highway.residential,"[3616.28, 3037.88]",
25584616#7,278877173,cluster_442290144_442290145_442290146_6574844078_6887652684,3,highway.residential,"[3615.16, 3065.77]",
25584635#1,278877391,278877392,3,highway.residential,"[3616.82, 3072.38]",
25584639#1,cluster_278877460_6287969867,278877518,3,highway.residential,"[3618.21, 3075.5]",
25584640#1,278877522,cluster_278877517_512417459,3,highway.residential,"[3619.97, 3078.43]",
25584650#0,2349727149,2349727142,10,highway.tertiary,"[3630.42, 3090.3]",center
25584650#1,2349727142,280773409,10,highway.tertiary,"[3633.28, 3138.97]",center
25584650#3,6570524676,25584650#3-AddedOffRampNode,10,highway.tertiary,"[5443.17, 2503.06]",center
25584650#3-AddedOffRampEdge,25584650#3-AddedOffRampNode,6570524675,10,highway.tertiary,"[5458.67, 2530.16]",center
25746544#0,cluster_442349892_442349893_6572827938,cluster_280771666_442349890,3,highway.residential,"[5452.33, 2527.76]",center
25746544#1,cluster_280771666_442349890,cluster_280771812_442349874_6572827950_6572827951_6894453662,3,highway.residential,"[5445.59, 2527.14]",center
25746544#3,cluster_280771812_442349874_6572827950_6572827951_6894453662,cluster_280771619_442349885_442349886_442349888,3,highway.residential,"[4863.63, 3085.62]",center
25746544#5,cluster_280771619_442349885_442349886_442349888,4325417602,3,highway.residential,"[4868.41, 3086.2]",center
25746572#1,cluster_280771619_442349885_442349886_442349888,cluster_313957979_442349884,3,highway.residential,"[4928.27, 3093.51]",center
25746572#2,cluster_313957979_442349884,cluster_442338233_442349883,3,highway.residential,"[3070.83, 2880.86]",center
25746572#3,cluster_442338233_442349883,cluster_280771664_442349882,3,highway.residential,"[3211.6, 2897.42]",center
25746572#4,cluster_280771664_442349882,cluster_2349736003_280771621_442349880_442349881,3,highway.residential,"[2788.26, 2852.73]",center
25746572#6,cluster_2349736003_280771621_442349880_442349881,cluster_442349879_6572827937,3,highway.residential,"[2896.38, 2863.76]",center
25746572#7,cluster_442349879_6572827937,cluster_6568148777_6568148778_6568148779_6568170686,3,highway.residential,"[3004.53, 2874.47]",center
25746572#9,cluster_6568148777_6568148778_6568148779_6568170686,6479606083,3,highway.residential,"[5471.03, 2462.4]",center
25746577#3,280773634,cluster_280771664_442349882,3,highway.residential,"[5473.79, 2491.52]",
25746577#5,cluster_280771664_442349882,2400953160,3,highway.residential,"[5442.34, 2494.73]",
25746578#1,cluster_280771666_442349890,3723347346,3,highway.residential,"[5399.81, 2504.81]",
25746578#10,367883620,cluster_6568148781_6572827960_6572827962_6884069715_8285723079,3,highway.residential,"[5443.17, 2503.06]",
25746588#1,cluster_6114046739_6568148776,2349736001,3,highway.residential,"[5423.69, 2780.15]",
25746588#11,313957974,cluster_280771812_442349874_6572827950_6572827951_6894453662,3,highway.residential,"[5505.2, 2796.39]",
25746595#0,6572827986,cluster_280771581_6572827978,3,highway.residential,"[5527.28, 2801.77]",center
25746595#2,cluster_280771581_6572827978,280773601,3,highway.residential,"[5529.17, 2801.55]",center
25746621#1,280772434,cluster_2349736003_280771621_442349880_442349881,3,highway.residential,"[5530.7, 2800.43]",center
25746621#3,cluster_2349736003_280771621_442349880_442349881,4325417781,3,highway.residential,"[5540.28, 2764.97]",center
25746624#3,280773604,cluster_6572827966_6572827967,3,highway.residential,"[5540.28, 2764.47]",
25746624#5,cluster_6572827966_6572827967,6572827958,3,highway.residential,"[5540.14, 2764.0]",
25746632#0,8700679553,8700679542,3,highway.residential,"[5539.01, 2763.1]",center
25746632#1,8700679542,6570524761,3,highway.residential,"[5515.9, 2756.91]",center
25746632#10,415863650,cluster_367884018_367885853_367886008_6568148769,3,highway.residential,"[5458.54, 2744.15]",center
25746632#12,cluster_367884018_367885853_367886008_6568148769,6568148770,3,highway.residential,"[5432.71, 2737.58]",center
25746632#3,415863649,cluster_6568170685_6570524757,3,highway.residential,"[5367.09, 2766.14]",center
25746632#4,cluster_6568170685_6570524757,cluster_6570524741_6570524742,3,highway.residential,"[5393.29, 2772.49]",center
25746632#5,cluster_6570524741_6570524742,cluster_6135315457_6570524667_6570524668,3,highway.residential,"[5423.69, 2780.15]",center
25746632#7,cluster_6135315457_6570524667_6570524668,cluster_6474887534_6474887535_8074157124,3,highway.residential,"[2522.02, 1852.19]",center
25746632#8,cluster_6474887534_6474887535_8074157124,cluster_367885786_6568148768,3,highway.residential,"[2523.11, 1841.96]",center
25746632#9,cluster_367885786_6568148768,415863650,3,highway.residential,"[2523.49, 1837.6]",center
25746638#1,cluster_280772563_6570524690_6570524691_6570524735,cluster_415863653_6570524736,3,highway.residential,"[2522.78, 1833.27]",center
25746638#10,6570524751,367885172,3,highway.residential,"[2518.05, 1825.96]",center
25746638#2,cluster_415863653_6570524736,cluster_3675027611_6135315657,3,highway.residential,"[2514.38, 1823.52]",center
25746638#3,cluster_3675027611_6135315657,cluster_3675027604_6570524709,3,highway.residential,"[2510.19, 1822.16]",center
25746638#4,cluster_3675027604_6570524709,cluster_6570524706_6570524707,3,highway.residential,"[2505.64, 1821.35]",center
25746638#5,cluster_6570524706_6570524707,cluster_6135315669_6570524733_6570524734_6570524737_6865759172,3,highway.residential,"[2422.21, 1811.84]",center
25746638#7,cluster_6135315669_6570524733_6570524734_6570524737_6865759172,6135315478,3,highway.residential,"[5499.34, 2045.86]",center
25746638#8,6135315478,cluster_367884781_6570524756,3,highway.residential,"[5477.61, 2046.61]",center
25746638#9,cluster_367884781_6570524756,6570524751,3,highway.residential,"[5447.67, 2047.19]",center
258633769#0,2639671066,2639671067,3,highway.residential,"[5477.07, 2225.22]",
26026754#0,286935266,2251061892,10,highway.tertiary,"[5428.73, 2118.51]",center
26026754#1,2251061892,7937930888,10,highway.tertiary,"[5431.43, 2147.57]",center
26026774#0,2509945673,6570314024,10,highway.tertiary,"[5451.92, 2088.73]",center
26026774#3,6572780118,6570384032,10,highway.tertiary,"[3236.66, 3813.94]",center
26026810#1,cluster_284142560_492400840_8768432608_8768432610,6572827894,3,highway.residential,"[3237.19, 3817.67]",center
26026810#2,6572827894,6278080736,3,highway.residential,"[2218.69, 2280.33]",center
26026810#3,6278080736,6572827911,3,highway.residential,"[2216.99, 2294.22]",center
26026810#4,6572827911,6572827912,3,highway.residential,"[2194.16, 2290.8]",center
26026812#1,8768432616,cluster_284142560_492400840_8768432608_8768432610,3,highway.residential,"[2188.31, 2294.85]",center
26193439#0,cluster_6274422668_7130062668,cluster_6274422671_6274422672_6274422679_6274422680,3,highway.residential,"[2184.09, 2309.41]",center
26193439#2,cluster_6274422671_6274422672_6274422679_6274422680,cluster_3676648877_6274422665_6274422675_6274422676_8257585320,3,highway.residential,"[2181.84, 2314.34]",center
26193439#5,cluster_3676648877_6274422665_6274422675_6274422676_8257585320,8278995375,3,highway.residential,"[2174.45, 2342.61]",center
26195270#0,2349727141,6571819461,10,highway.tertiary,"[2187.34, 2342.31]",center
26195270#1,6571819461,cluster_2349727148_6574844065,10,highway.tertiary,"[2191.29, 2340.09]",center
26195270#3,cluster_2349727148_6574844065,8006884454,10,highway.tertiary,"[2191.29, 2340.09]",center
26195270#4,8006884454,2349727153,10,highway.tertiary,"[2208.35, 2342.54]",center
26195270#6-AddedOffRampEdge,26195270#6-AddedOffRampNode,8006886501,10,highway.tertiary,"[2210.33, 2343.35]",center
26195270#7-AddedOffRampEdge,26195270#7-AddedOffRampNode,8006886513,10,highway.tertiary,"[2211.75, 2344.94]",center
26195270#8,8006886513,2349727143,10,highway.tertiary,"[2210.71, 2350.81]",center
26195719#4,2251061792,313957971,3,highway.residential,"[2206.68, 2351.9]",
26195744#0,286839686,2251061830,3,highway.residential,"[2190.08, 2349.72]",
26195744#8,2251061813,315025479,3,highway.residential,"[2186.69, 2346.78]",
26195753#4,286839686,2251061951,3,highway.residential,"[2183.21, 2405.34]",
26203057,6572802248,cluster_6274422668_7130062668,3,highway.residential,"[2179.81, 2414.0]",
26203176#0,2251061711,2251061887,3,highway.residential,"[2382.66, 2114.45]",
26203214#0,7937296048,7937296067,12,highway.primary,"[3723.32, 3562.81]",center
26203214#1-AddedOnRampEdge,7937296067,26203214#1-AddedOnRampNode,12,highway.primary,"[3721.07, 3403.95]",center
26203214#2,492502679,4325417781,12,highway.primary,"[3720.5, 3396.75]",center
26203214#3-AddedOnRampEdge,4325417781,26203214#3-AddedOnRampNode,12,highway.primary,"[3720.5, 3396.75]",center
26203214#4-AddedOffRampEdge,26203214#4-AddedOffRampNode,7937914219,12,highway.primary,"[3727.55, 3396.71]",center
26203719#0,6570384037,7937028013,10,highway.tertiary,"[3712.67, 3400.66]",center
26203719#1-AddedOffRampEdge,26203719#1-AddedOffRampNode,7937028035,10,highway.tertiary,"[3715.67, 3398.37]",center
26203719#2,7937028035,286921499,10,highway.tertiary,"[3973.4, 3288.91]",center
26206307#0-AddedOffRampEdge,26206307#0-AddedOffRampNode,8771565245,10,highway.tertiary,"[3812.6, 3384.39]",center
26206307#1,8771565245,8771565246,10,highway.tertiary,"[3813.68, 3290.28]",center
26206348#0,6570522946,8771565221,3,highway.residential,"[3816.89, 3289.64]",
26206348#4,6572911033,cluster_4325419700_6572911046,3,highway.residential,"[3818.18, 3288.59]",
26221563#0,505360296,6274461824,3,highway.residential,"[3837.13, 3267.17]",
26253884#1,9848177558,cluster_9848177603_9848177608,3,highway.residential,"[3841.13, 3255.1]",center
26253884#3,cluster_9848177603_9848177608,6568207777,3,highway.residential,"[3880.13, 3262.56]",center
26253884#6,6568207777,6568207741,3,highway.residential,"[3819.29, 3268.84]",center
26253884#8,6568207739,6531580182,3,highway.residential,"[3819.05, 3287.18]",center
26253959#2,cluster_6135315669_6570524733_6570524734_6570524737_6865759172,cluster_6570524682_6570524683,3,highway.residential,"[3818.18, 3288.59]",center
26253959#3,cluster_6570524682_6570524683,492513790,3,highway.residential,"[3816.89, 3289.64]",center
26253962#1,cluster_6568170685_6570524757,2429384580,3,highway.residential,"[3815.34, 3290.23]",
26253962#7,6570524744,cluster_367884781_6570524756,3,highway.residential,"[3813.68, 3290.28]",
26253984#1,cluster_3675027611_6135315657,6570524696,3,highway.residential,"[3807.74, 3290.7]",
26253984#7,6132207429,cluster_367885786_6568148768,3,highway.residential,"[3812.6, 3384.39]",
26253995#1,6570524692,cluster_6570524693_6570524694,3,highway.residential,"[3813.13, 3261.73]",
26253996#1,cluster_280772564_367884043,415863652,3,highway.residential,"[3815.47, 3261.96]",
26264286#0,2349727149,6287897743,3,highway.residential,"[3819.26, 3264.6]",center
26264286#1,6287897743,6287897746,3,highway.residential,"[3878.26, 3284.61]",center
26264286#3,6287897746,6572806062,3,highway.residential,"[3858.34, 3339.91]",center
26264286#4,6572806062,cluster_8279196058_8279196059,3,highway.residential,"[3862.43, 3290.35]",center
26264286#5,cluster_8279196058_8279196059,6572806074,3,highway.residential,"[3863.37, 3288.14]",center
26285000#4,314795352,287924311,3,highway.residential,"[3866.8, 3284.82]",
26451056#0,492502679,cluster_2349736003_280771621_442349880_442349881,3,highway.residential,"[3906.49, 3288.45]",center
26451056#2,cluster_2349736003_280771621_442349880_442349881,2349736008,3,highway.residential,"[3904.08, 3343.36]",center
26520591#0,5368075463,267611273,11,highway.secondary,"[3914.2, 3344.12]",center
26520591#1,267611273,272513534,11,highway.secondary,"[3912.78, 3386.55]",center
26520995,1642458534,290681636,3,highway.residential,"[3897.07, 3394.53]",
26729390#0,2265599276,348541064,3,highway.residential,"[3898.5, 3387.06]",
26729390#1,348541064,1927165530,3,highway.residential,"[3901.05, 3385.52]",
26729390#3,314508497,6571819459,3,highway.residential,"[3912.78, 3386.55]",
284147370#0,6570384031,284147370#0-AddedOffRampNode,10,highway.tertiary,"[4364.66, 3373.84]",center
284147370#0-AddedOffRampEdge,284147370#0-AddedOffRampNode,7937028005,10,highway.tertiary,"[4445.95, 3378.86]",center
284147370#1,7937028005,7937028009,10,highway.tertiary,"[4123.77, 3362.21]",center
284147370#2,7937028009,6572779982,10,highway.tertiary,"[4118.66, 3369.15]",center
284147370#4,6572779986,6570314025,10,highway.tertiary,"[4114.69, 3370.98]",center
284147370#5,6570314025,6570314039,10,highway.tertiary,"[4131.77, 3292.2]",center
28495635#0,512473646,28495635#0-AddedOffRampNode,12,highway.primary,"[4219.37, 3302.62]",center
28495635#0-AddedOffRampEdge,28495635#0-AddedOffRampNode,8244864164,12,highway.primary,"[4223.81, 3297.01]",center
28495635#1,8244864164,8244864173,12,highway.primary,"[4225.25, 3288.82]",center
28495635#4,456363765,7216280324,12,highway.primary,"[4215.48, 3377.36]",center
28495635#6,7216280324,272452722,12,highway.primary,"[4157.63, 2846.88]",center
28566849#0,6571848917,6904505068,3,highway.residential,"[4160.14, 2842.35]",center
28566849#3,6904505070,cluster_278875145_367195672_367207712_367212487,3,highway.residential,"[4162.48, 2841.1]",center
28566849#5,cluster_278875145_367195672_367207712_367212487,278875117,3,highway.residential,"[4165.1, 2840.79]",center
28581388#0,313936544,cluster_313936546_367216417,3,highway.residential,"[4194.39, 2843.72]",
28581445,6572227382,6570644105,3,highway.residential,"[4117.61, 2790.13]",
28581483,267611273,6572227332,3,highway.residential,"[4114.76, 2818.8]",
28582639#0,269293617,8074011454,12,highway.primary,"[4115.71, 2820.77]",center
28582639#11,367222549,442272752,12,highway.primary,"[4132.23, 2823.01]",center
28582639#13,367221044,7650321667,12,highway.primary,"[4186.08, 2719.83]",center
28582639#2,8093619956,7937930794,12,highway.primary,"[4184.5, 2718.28]",center
28582639#3,7937930794,456348664,12,highway.primary,"[4182.33, 2717.78]",center
28582639#7-AddedOffRampEdge,28582639#7-AddedOffRampNode,2349727141,12,highway.primary,"[4174.76, 2717.61]",center
28582639#8,2349727141,313958668,12,highway.primary,"[4172.15, 2720.84]",center
28582639#9-AddedOnRampEdge,313958668,28582639#9-AddedOnRampNode,12,highway.primary,"[4297.24, 2776.44]",center
28582641#0,272512378,2251061800,12,highway.primary,"[4266.8, 2734.88]",center
28582641#1,2251061800,269293617,12,highway.primary,"[4301.81, 2738.15]",center
28583806#0,313957974,280773635,3,highway.residential,"[4235.38, 2961.24]",
28583806#1,280773635,cluster_313957979_442349884,3,highway.residential,"[4232.81, 2960.97]",
28616951#2,314508326,6568207678,3,highway.residential,"[4230.94, 2959.21]",
28616953#1,6568207678,314508318,3,highway.residential,"[4231.4, 2949.0]",
28616956#0,314508325,314508318,3,highway.residential,"[4293.38, 2929.63]",
28616969#0,6568207756,6568207757,3,highway.residential,"[4290.9, 2954.72]",
28616970#0,314508441,314508443,3,highway.residential,"[4288.95, 2964.25]",
28616975#0,2265599285,6568207736,3,highway.residential,"[4283.93, 2965.67]",
28616980#0,367890734,287522677,3,highway.residential,"[4304.49, 2991.87]",
28641433#1,cluster_314795277_6103806305,2265599312,3,highway.residential,"[4302.46, 2993.49]",
28641433#3,314795390,2265599298,3,highway.residential,"[4301.02, 3002.04]",
28641433#4,2265599298,314795352,3,highway.residential,"[4408.89, 2967.99]",
28641439,6572911033,6570091005,3,highway.residential,"[4399.08, 3025.51]",
28641545#0,cluster_314796298_314796350_314796427,314796306,3,highway.residential,"[4396.59, 3025.78]",
28641563,314796426,cluster_314796298_314796350_314796427,3,highway.residential,"[4381.4, 3024.02]",center
28641564,cluster_314796298_314796350_314796427,314796444,3,highway.residential,"[2319.6, 1963.61]",center
28641565,cluster_6570398987_6570398989,6570398986,3,highway.residential,"[2391.28, 1973.01]",center
28641594,cluster_664906569_664906572_8279195451,8279195450,3,highway.residential,"[2398.07, 1972.65]",
28664622#1,315025490,315025489,3,highway.residential,"[2401.35, 1971.75]",
28664899,28664899-AddedOnRampNode,5368075468,11,highway.secondary,"[2769.86, 1308.63]",center
28664899-AddedOnRampEdge,272513536,28664899-AddedOnRampNode,11,highway.secondary,"[2780.63, 1305.63]",center
28822009,447795256,314796650,3,highway.residential,"[3558.16, 3132.3]",
28826000#4,314796305,314796332,3,highway.residential,"[3561.45, 3098.13]",
28826000#7,316923093,cluster_6570398999_6570399000,3,highway.residential,"[3562.16, 3094.93]",
28826000#9,cluster_6570398999_6570399000,286958104,3,highway.residential,"[3564.93, 3089.0]",
28886503#0,cluster_317515083_7650321646,457838711,3,highway.residential,"[3568.45, 3084.97]",
28886503#4,457838711,6579757140,3,highway.residential,"[3572.97, 3081.62]",
28886503#6,6579757140,6113553364,3,highway.residential,"[3580.22, 3072.5]",
29909499#0,7650476415,7650476399,11,highway.secondary,"[3581.03, 3029.87]",center
29909499#1,29909499#1-AddedOnRampNode,7650476392,11,highway.secondary,"[3516.75, 3021.33]",center
29909499#1-AddedOnRampEdge,7650476399,29909499#1-AddedOnRampNode,11,highway.secondary,"[3515.21, 3021.58]",center
29909499#4-AddedOnRampEdge,7650476392,29909499#4-AddedOnRampNode,11,highway.secondary,"[3513.79, 3022.22]",center
29909499#6,3969237225,286829611,11,highway.secondary,"[3529.11, 3079.94]",center
29982383#0,330056139,330056242,3,highway.residential,"[3531.06, 3085.06]",
29982383#1,330056242,330056676,3,highway.residential,"[5369.58, 1336.25]",
29982383#2,330056676,330056171,3,highway.residential,"[3202.81, 2950.71]",
29982385#2,330056174,330056175,3,highway.residential,"[3204.19, 2949.43]",
29982392#1,330056241,330056242,3,highway.residential,"[3213.15, 2950.07]",
29982444#0,330056241,cluster_6510095965_6510095968,3,highway.residential,"[3211.87, 2953.91]",
29982444#2,cluster_6510095965_6510095968,6572611848,3,highway.residential,"[3209.9, 2957.45]",
29982444#4,6572611866,cluster_6510095973_6510095975,3,highway.residential,"[2235.76, 2796.49]",
29982444#6,cluster_6510095973_6510095975,6572611767,3,highway.residential,"[2235.22, 2793.78]",
29982444#8,6510095979,330056676,3,highway.residential,"[2236.08, 2788.37]",
29982465,cluster_6510095973_6510095975,330056882,3,highway.residential,"[2237.42, 2785.97]",center
29982808#0,7937930785,7937914252,12,highway.primary,"[1844.99, 2614.74]",center
29982808#2,2265599318,7937930805,12,highway.primary,"[1935.53, 2444.84]",center
29982808#3,29982808#3-AddedOnRampNode,492502670,12,highway.primary,"[2031.44, 2255.52]",center
29982808#3-AddedOnRampEdge,7937930805,29982808#3-AddedOnRampNode,12,highway.primary,"[2040.47, 2234.32]",center
29982808#5,272513533,7938194031,12,highway.primary,"[2053.74, 2195.0]",center
307879614#0,6474887550,6569939843,11,highway.secondary,"[2080.75, 2036.91]",center
307879614#1,6569939843,8574575797,11,highway.secondary,"[2104.86, 1817.31]",center
307882386#0,2057540531,7650321619,12,highway.primary,"[2154.21, 1375.6]",center
307882386#1,7650321619,7867616822,12,highway.primary,"[2152.62, 1375.79]",center
307882386#2,7867616822,8244864175,12,highway.primary,"[2150.07, 1363.96]",center
320375616#1,cluster_278876636_6280498528,2349727147,3,highway.residential,"[2145.8, 1352.71]",center
320375634,543376978,386923862,3,highway.residential,"[2133.91, 1335.65]",center
32226001#1,cluster_278875325_361382924_367219860_367220220,cluster_278877460_6287969867,3,highway.residential,"[2105.35, 2003.42]",center
32226001#2,cluster_278877460_6287969867,543376978,3,highway.residential,"[2110.51, 2006.07]",center
32226001#4,543376979,cluster_278877517_512417459,3,highway.residential,"[2115.92, 2008.15]",center
32226001#5,cluster_278877517_512417459,cluster_278875183_357255016_367195670_367198363,3,highway.residential,"[2120.89, 2009.51]",center
32226001#7,cluster_278875183_357255016_367195670_367198363,6574844069,3,highway.residential,"[2125.97, 2010.38]",center
32659520#0,543376982,cluster_442290144_442290145_442290146_6574844078_6887652684,3,highway.residential,"[2131.1, 2010.77]",center
32659525#2,cluster_442290144_442290145_442290146_6574844078_6887652684,6574850837,3,highway.residential,"[2153.26, 2012.77]",center
32659543#1,cluster_278875183_357255016_367195670_367198363,cluster_278876866_442290112,3,highway.residential,"[2153.12, 2014.36]",center
32659543#2,cluster_278876866_442290112,cluster_442290144_442290145_442290146_6574844078_6887652684,3,highway.residential,"[2166.94, 2015.61]",center
32659543#4,cluster_442290144_442290145_442290146_6574844078_6887652684,cluster_278876888_6104250209,3,highway.residential,"[2175.63, 2016.58]",center
32659543#5,cluster_278876888_6104250209,cluster_278875145_367195672_367207712_367212487,3,highway.residential,"[2187.5, 2017.75]",center
32659640#0,367206874,cluster_278875145_367195672_367207712_367212487,3,highway.residential,"[2206.58, 2019.98]",center
32659640#2,cluster_278875145_367195672_367207712_367212487,6571848920,3,highway.residential,"[2343.72, 2035.81]",center
