id,from,to,priority,type,shape,spreadType
699921235#0,cluster_6572780049_6572780051,cluster_6572779985_6572780048,3,highway.residential,"3904.08,3343.36 3906.49,3288.45",
699921235#2,cluster_6572779985_6572780048,6572780050,3,highway.residential,"3907.04,3278.55 3910.74,3244.65 3912.02,3237.46 3914.91,3222.69 3915.60,3220.48 3916.31,3218.87 3917.81,3216.92 3929.29,3200.07",
699921236,6572780052,cluster_6572780049_6572780051,3,highway.residential,"3912.78,3386.55 3914.20,3344.12",
699921237#0,6572780064,6572780052,3,highway.residential,"3930.84,3398.59 3931.67,3392.79 3931.19,3391.12 3930.18,3389.70 3928.76,3388.69 3927.08,3388.22 3912.78,3386.55",
699921237#1,6572780052,6572780053,3,highway.residential,"3912.78,3386.55 3901.05,3385.52 3899.67,3386.11 3898.50,3387.06 3897.62,3388.28 3897.10,3389.69 3897.07,3394.53",
699921238#0,6753952319,cluster_6572780049_6572780051,3,highway.residential,"3858.34,3339.91 3904.08,3343.36",
699921238#2,cluster_6572780049_6572780051,6572780069,3,highway.residential,"3914.20,3344.12 3928.13,3345.17",
699921239,6572780072,6753952319,3,highway.residential,"3852.53,3389.18 3857.21,3350.85 3858.34,3339.91",
699921240,6572780079,6572780073,3,highway.residential,"4445.95,3378.86 4430.81,3377.70 4367.42,3372.84 4364.66,3373.84 4362.36,3375.64 4360.75,3378.10 4360.03,3380.93 4355.41,3454.31 4355.09,3459.45",
699921245,6572780118,6572780115,3,highway.residential,"4042.09,3365.88 4110.32,3371.42 4114.69,3370.98 4118.66,3369.15 4121.80,3366.11 4123.77,3362.21",
699921246#0,6572780119,6572780121,3,highway.residential,"4037.15,3276.62 4096.94,3282.61 4105.52,3284.59 4113.59,3288.08 4119.10,3289.58 4131.77,3292.20",
699921249#0,6572780138,6572780128,3,highway.residential,"4230.56,3231.93 4225.25,3288.82 4223.81,3297.01 4222.50,3300.31 4219.37,3302.62 4213.69,3302.82 4197.43,3300.55 4191.81,3301.40 4189.52,3304.20 4187.91,3308.61 4186.52,3316.02 4182.74,3345.47",
699921250,6572780145,6572780140,3,highway.residential,"4190.87,3442.04 4197.86,3398.00 4199.82,3390.26 4201.05,3385.93 4203.13,3382.36 4204.85,3380.47 4215.48,3377.36",
699926118,6572806007,cluster_8285673800_8285673801_8285673804_8285673806,3,highway.residential,"4194.39,2843.72 4165.10,2840.79 4162.48,2841.10 4160.14,2842.35 4158.46,2844.37 4157.63,2846.88 4155.13,2870.75 4152.05,2900.23",
699926119,6572806016,6572806011,3,highway.residential,"4119.58,2765.80 4117.65,2788.45 4117.61,2790.13 4118.42,2791.63 4119.89,2792.49 4138.39,2793.90",
699926120#2,6572806025,6572806017,3,highway.residential,"4137.69,2801.43 4136.33,2818.82 4136.02,2821.03 4134.44,2822.63 4132.23,2823.01 4117.56,2821.91 4115.71,2820.77 4114.76,2818.80 4115.05,2816.63 4116.47,2799.74",
699926121,6572806037,6572806030,3,highway.residential,"4167.44,2768.91 4172.15,2720.84 4173.03,2718.89 4174.76,2717.61 4176.90,2717.36 4182.33,2717.78 4184.50,2718.28 4186.08,2719.83 4186.62,2721.98 4182.45,2769.88",
699926129,6572806056,6572806055,3,highway.residential,"4363.13,2784.50 4328.44,2780.25 4297.24,2776.44",
699926131,6572806061,8279196057,3,highway.residential,"4301.81,2738.15 4266.80,2734.88 4219.81,2730.52",
699926142#0,8285673797,6572827898,3,highway.residential,"4234.09,2923.57 4231.40,2949.00 4230.54,2956.67 4230.94,2959.21 4232.81,2960.97 4235.38,2961.24 4259.78,2963.47",
699926142#2,6572827898,8285673796,3,highway.residential,"4259.78,2963.47 4283.93,2965.67 4286.64,2965.65 4288.95,2964.25 4290.20,2961.85 4290.90,2954.72 4293.38,2929.63",
699926145#0,6572827912,6572806080,3,highway.residential,"4298.18,3030.91 4301.02,3002.04 4301.62,2995.94 4302.46,2993.49 4304.49,2991.87 4307.08,2991.58 4325.05,2993.45",
699926147#0,8285673803,8285673793,3,highway.residential,"4356.22,3036.89 4358.65,3008.09 4359.58,2997.09",center
699926147#3,6572827920,8285673794,3,highway.residential,"4362.42,2963.69 4364.10,2943.83 4363.96,2941.02 4362.65,2938.55 4360.42,2936.83 4357.67,2936.20 4331.24,2933.49",center
699926147#4,8285673794,8285673796,3,highway.residential,"4331.24,2933.49 4302.83,2930.59 4293.38,2929.63",center
699926147#7,8285673798,cluster_8285673800_8285673801_8285673804_8285673806,3,highway.residential,"4195.16,2919.59 4165.59,2916.57",center
699926147#9,cluster_8285673800_8285673801_8285673804_8285673806,8285673802,3,highway.residential,"4155.29,2915.51 4105.37,2910.41 4077.03,2907.51",center
699926148,6572827928,6572827931,3,highway.residential,"4381.40,3024.02 4396.59,3025.78 4399.08,3025.51 4401.18,3024.17 4402.45,3022.03 4402.95,3019.54 4408.89,2967.99",
699935036,cluster_4325419700_6572911046,473604474,3,highway.residential,"2407.38,1968.62 2404.48,1970.40 2401.35,1971.75 2398.07,1972.65 2394.69,1973.07 2391.28,1973.01 2319.60,1963.61",
699944697,8074011514,8074011513,3,highway.residential,"2791.96,1272.03 2790.09,1291.67 2788.17,1297.44 2784.88,1301.93 2780.63,1305.63 2775.47,1307.94 2769.86,1308.63 2764.29,1307.66 2759.25,1305.09 2755.20,1301.17 2752.50,1296.23 2751.95,1290.71 2753.90,1267.70",
700074885#0,700074885#0-AddedOnRampNode,6568207746,12,highway.primary,"3296.65,2968.76 3296.67,2968.63 3302.01,2918.29",center
700074885#0-AddedOnRampEdge,456348661,700074885#0-AddedOnRampNode,12,highway.primary,"3284.57,3068.04 3285.14,3063.99 3293.90,2998.56 3298.23,2968.99",center
700074885#10,286955030,286955000,12,highway.primary,"3354.77,2432.04 3364.56,2358.23",center
700074885#11,286955000,6570398988,12,highway.primary,"3362.97,2358.03 3369.83,2302.63 3373.32,2278.15",center
700074885#21,6572911078,cluster_6572911074_6572911076_8074011433_8074011435,12,highway.primary,"3431.64,1755.84 3443.90,1649.03",center
700074885#23,cluster_6572911074_6572911076_8074011433_8074011435,700074885#23-AddedOffRampNode,12,highway.primary,"3445.53,1634.78 3449.03,1597.60",center
700074885#23-AddedOffRampEdge,700074885#23-AddedOffRampNode,7937930785,12,highway.primary,"3452.22,1597.90 3456.82,1548.99 3460.10,1514.12 3462.29,1498.57",center
700074885#26,7937930785,8093619958,12,highway.primary,"3467.00,1498.57 3462.41,1482.71",center
700074885#28,8074011453,6574259367,12,highway.primary,"3465.98,1452.15 3474.21,1436.87",center
700074885#3,6568207744,6568207668,12,highway.primary,"3303.82,2899.87 3308.43,2858.53 3313.30,2813.67 3316.15,2787.44",center
700074885#5,6568207670,6568207663,12,highway.primary,"3318.03,2770.78 3321.84,2735.79 3329.37,2656.06",center
700074885#9,367890731,286955030,12,highway.primary,"3347.67,2506.68 3353.17,2431.93",center
700084841#0,8010633803,8278995373,12,highway.primary,"5188.59,616.47 5195.21,678.46 5197.50,698.06 5204.66,759.44 5206.05,771.36 5234.60,1015.95 5246.64,1118.57 5254.49,1189.01 5256.24,1200.99 5261.15,1243.24 5274.10,1354.24 5276.97,1378.83",center
700084841#3,8278995375,cluster_7937296083_8074011466_8074011468,12,highway.primary,"5278.56,1393.79 5282.99,1430.44 5299.21,1569.43 5307.86,1643.53",center
700145114#0,442272752,cluster_287522801_442338119_6574844080_6574844081_6904513932,3,highway.residential,"3323.88,2903.87 3412.85,2916.17",center
700145115#2,cluster_287522801_442338119_6574844080_6574844081_6904513932,367221044,3,highway.residential,"3411.64,2927.39 3322.15,2917.31",center
700145119,10143103202,10143103186,3,highway.residential,"3526.56,3128.69 3531.32,3088.79 3531.06,3085.06 3530.32,3082.41 3529.11,3079.94 3514.26,3056.87 3512.15,3053.35 3510.66,3049.54 3509.83,3045.53 3511.16,3026.63 3511.41,3025.32 3511.95,3024.11 3512.75,3023.07 3513.79,3022.22 3515.21,3021.58 3516.75,3021.33 3579.51,3028.58 3581.03,3029.87 3582.27,3031.43 3582.78,3032.52 3583.45,3033.94 3583.90,3036.69 3580.22,3072.50 3579.69,3074.75 3578.73,3076.84 3577.19,3078.85 3575.24,3080.47 3572.97,3081.62 3569.91,3083.63 3568.45,3084.97 3567.20,3086.12 3564.93,3089.00 3563.33,3091.86 3562.16,3094.93 3561.45,3098.13 3558.16,3132.30",
700673537,6579942669,7937930881,7,highway.primary_link,"4269.41,1566.24 4266.39,1568.60 4264.55,1565.78 4263.30,1562.65 4262.71,1559.33 4262.80,1555.96 4263.55,1552.68 4264.95,1549.62 4266.94,1546.89 4268.84,1549.38",center
700673538,7937930814,7937930805,12,highway.primary,"3729.09,1508.95 3721.00,1509.75 3712.37,1505.65 3703.13,1503.19 3607.43,1490.88 3508.38,1477.79 3458.88,1471.54 3384.35,1463.99 3313.83,1457.28 3118.38,1438.71 3110.25,1439.38 3102.42,1441.69 3096.11,1439.20",center
700675428,7937914219,7937930879,12,highway.primary,"4457.67,1587.51 4452.76,1589.78 4447.84,1586.62 4441.22,1584.56 4378.45,1576.98 4296.35,1566.75 4258.13,1561.53 4219.85,1556.74 4181.52,1552.38 4143.14,1548.46 3988.70,1534.57 3980.53,1534.35 3972.68,1534.70 3964.87,1535.58 3955.86,1533.01",center
701104139#0,6584263837,7937930869,12,highway.primary,"4203.55,1585.32 4201.81,1580.88 4199.41,1576.75 4196.40,1573.04 4192.85,1569.84 4188.85,1567.24 4184.48,1565.27 4161.02,1561.50",center
701104139#4,7937930879,367888403,12,highway.primary,"3955.49,1536.19 3859.35,1525.08",center
701104139#6-AddedOffRampEdge,701104139#6-AddedOffRampNode,7937930814,12,highway.primary,"3828.60,1521.69 3749.41,1513.28 3728.91,1512.14",center
701104140,7937914249,7937914252,7,highway.primary_link,"3416.75,1453.46 3419.68,1451.94 3421.40,1455.53 3422.26,1459.42 3422.22,1463.41 3421.28,1467.28 3419.49,1470.84 3416.93,1473.91 3413.75,1476.32 3410.10,1477.96",center
705357186#1,cluster_367871277_367875411_8047432276,276611158,3,highway.residential,"4084.01,1930.01 4166.94,1939.69",center
719443710#5,6572780064,7937028009,10,highway.tertiary,"3930.84,3398.59 3966.21,3402.83 4010.25,3408.12 4014.02,3408.54 4017.80,3408.36 4021.50,3407.57 4025.88,3405.77 4029.80,3403.13 4033.10,3399.23",center
720175744,442362864,442362872,3,highway.residential,"4633.10,3305.29 4658.45,3338.13 4658.77,3341.33 4658.17,3344.48 4656.73,3347.35 4631.58,3366.60",center
765656380,8006884420,8006884418,5,highway.tertiary_link,"2974.21,2318.07 2973.40,2320.24 2969.09,2321.12 2964.70,2321.05 2960.44,2320.02 2956.51,2318.08 2956.28,2315.67",center
765656381#0,286955030,9134495897,10,highway.tertiary,"3351.57,2431.81 3343.17,2423.51 3333.83,2416.26 3327.94,2412.74",center
765656381#1,9134495897,1927165522,10,highway.tertiary,"3327.94,2412.74 3323.67,2410.19 3312.86,2405.37 3301.51,2401.83 3285.88,2399.38 3126.10,2380.27",center
765656381#3,765656381#3-AddedOnRampNode,6571819459,10,highway.tertiary,"2973.01,2363.09 2802.28,2344.62 2765.82,2340.67",center
765656381#3-AddedOnRampEdge,8006884465,765656381#3-AddedOnRampNode,10,highway.tertiary,"3072.60,2372.26 2973.18,2361.50",center
765656381#5,6571819459,8006884406,10,highway.tertiary,"2765.82,2340.67 2700.45,2333.75 2686.83,2331.74 2680.53,2330.41 2675.13,2328.81",center
765656383#0,7868792926,765656383#0-AddedOffRampNode,10,highway.tertiary,"2978.09,2096.90 2981.30,2098.38 2984.85,2099.72 2988.09,2101.67 2990.95,2104.16 2993.32,2107.10 2995.13,2110.42 2996.32,2114.00 2996.87,2117.73 2996.75,2121.50 2987.46,2218.94",center
765656383#0-AddedOffRampEdge,765656383#0-AddedOffRampNode,8006884420,10,highway.tertiary,"2985.86,2218.79 2979.56,2284.82 2976.38,2313.08 2975.80,2318.25",center
765656384#0,8771565282,500094885,10,highway.tertiary,"2686.51,2306.34 2691.88,2308.59 2697.51,2310.14 2702.93,2310.93 2784.72,2317.84",center
765656384#3,6570399043,9134495903,10,highway.tertiary,"2974.97,2340.06 3024.39,2345.04",center
765656384#5,286958104,8006884427,10,highway.tertiary,"3071.81,2348.22 3289.30,2372.52 3300.16,2373.04 3309.25,2372.83 3318.32,2371.92 3327.30,2370.36",center
765656384#6,8006884427,286955000,10,highway.tertiary,"3327.30,2370.36 3336.14,2368.16 3344.79,2365.33 3353.23,2361.88 3361.39,2357.84",center
766875180#1,6574651933,6274422661,3,highway.residential,"5369.58,1336.25 5364.12,1256.14 5356.96,1182.13",
768258462#0,8074011445,cluster_6572911074_6572911076_8074011433_8074011435,3,highway.residential,"3360.95,1632.48 3363.60,1630.93 3366.43,1629.73 3370.66,1628.69 3375.01,1628.44 3431.55,1633.52",center
768258463#1,cluster_6572911074_6572911076_8074011433_8074011435,8074011445,3,highway.residential,"3432.06,1647.76 3370.68,1641.18 3368.33,1640.35 3366.18,1639.13 3363.99,1637.28 3362.23,1635.03 3360.95,1632.48",center
770590111#0,7867457860,3969237228,10,highway.tertiary,"2402.84,3938.12 2400.84,3936.68 2399.22,3934.79 2398.08,3932.58 2397.44,3929.70 2397.61,3926.75 2398.60,3923.96 2399.41,3921.43 2434.31,3852.62 2460.02,3803.80 2470.60,3785.79 2528.45,3677.61 2566.08,3607.29 2574.65,3591.21 2581.99,3577.50 2602.78,3541.31",center
770590111#2,3969237233,270749322,10,highway.tertiary,"2606.80,3533.55 2632.89,3475.80 2661.37,3412.82 2680.20,3347.07 2683.19,3336.04 2691.81,3301.21 2698.57,3269.07 2709.70,3203.68 2717.79,3157.90 2729.41,3065.17",center
772236620#0,cluster_7937296083_8074011466_8074011468,8244864140,12,highway.primary,"5309.34,1659.95 5312.28,1682.92",center
772236620#1,8244864140,7937296061,12,highway.primary,"5310.69,1683.10 5313.21,1705.58",center
772236620#10,3675027928,6569939662,12,highway.primary,"5400.56,2468.36 5400.75,2478.40 5399.81,2504.81",center
772236620#12,272512071,7237045163,12,highway.primary,"5398.73,2527.76 5396.36,2583.85 5391.63,2619.87",center
772236620#14,7237045163,6479929448,12,highway.primary,"5391.63,2619.87 5388.61,2642.87 5387.17,2654.33 5381.86,2696.50 5379.38,2712.14 5376.71,2726.08",center
772236620#15,6479929448,3675027622,12,highway.primary,"5376.71,2726.08 5371.85,2746.46 5367.09,2766.14",center
772236620#16,3675027622,8318643217,12,highway.primary,"5365.54,2765.75 5363.63,2773.42",center
772236620#18,8318634316,417006105,12,highway.primary,"5354.10,2811.72 5348.64,2833.62 5335.44,2871.51 5325.34,2906.66",center
772236620#19,417006105,6474887550,12,highway.primary,"5326.88,2907.10 5308.26,2955.05 5285.33,3006.16",center
772236620#2,7937296061,416998741,12,highway.primary,"5314.80,1705.40 5317.54,1729.12 5321.17,1760.54",center
772236620#21,6474887549,772236620#21-AddedOffRampNode,12,highway.primary,"5281.30,3015.14 5221.38,3123.72 5213.59,3136.48 5121.38,3284.77",center
772236620#21-AddedOffRampEdge,772236620#21-AddedOffRampNode,8871363611,12,highway.primary,"5118.67,3283.08 5089.04,3330.73 5069.95,3362.06 5066.16,3368.20",center
772236620#23,8871363611,8871363615,12,highway.primary,"5061.84,3366.70 5062.81,3375.07 5058.43,3379.77 5053.04,3384.49",center
772236620#24,8871363615,8871363612,12,highway.primary,"5054.10,3385.70 5047.61,3390.30 5040.65,3394.17 5033.31,3397.28 5025.68,3399.56 5017.84,3401.02 5013.08,3396.07",center
772236620#3,416998741,416998708,12,highway.primary,"5321.17,1760.54 5328.16,1817.81 5335.85,1882.81 5339.60,1914.48",center
772236620#6,6570392661,6168878115,12,highway.primary,"5348.83,1997.31 5354.80,2042.09 5360.40,2089.87 5367.43,2150.20 5369.20,2171.25",center
772236620#7,6168878115,cluster_8574575726_8574575729_8574575735_8574575737,12,highway.primary,"5369.20,2171.25 5374.49,2221.60 5382.23,2286.91",center
772236620#9,cluster_8574575726_8574575729_8574575735_8574575737,3675027928,12,highway.primary,"5384.64,2307.20 5398.69,2438.81 5400.56,2468.36",center
775750902#0,cluster_6570398999_6570399000,314796330,3,highway.residential,"3079.25,2270.46 3223.53,2287.94",center
819202034,286921499,7936970482,13,highway.trunk,"3777.93,3184.02 3773.96,3180.22 3766.64,3175.93 3758.74,3172.84 3750.44,3171.05 3530.11,3146.88 3199.69,3109.63 3042.83,3092.55 3024.12,3092.08 3005.42,3092.32 2996.34,3088.68",center
819202035,6568869547,7650321625,13,highway.trunk,"2962.94,3071.11 2970.46,3068.51 2977.78,3071.68 2985.33,3074.24 2993.09,3076.16 3000.97,3077.44 3201.71,3100.64 3322.72,3114.59 3531.82,3137.83 3743.66,3161.35 3749.01,3161.71 3754.35,3161.48 3759.64,3160.66 3764.82,3159.26 3769.23,3162.90",center
819202036,8871363611,651012368,13,highway.trunk,"5068.88,3369.88 5069.53,3377.23 5070.79,3384.48 5072.66,3391.62 5075.01,3398.23 5076.43,3400.55 5079.84,3405.41 5221.18,3527.27 5265.50,3565.49 5368.45,3653.69 5616.47,3866.20 5649.58,3900.16 5664.05,3918.90 5671.00,3927.65 5692.83,3960.29",center
819221583,7650476445,7650476392,11,highway.secondary,"2226.16,2745.46 2225.75,2755.41 2222.96,2765.22 2220.97,2775.23 2219.79,2785.35 2204.56,2949.78 2202.07,2983.49 2200.41,3001.47 2198.53,3019.45 2195.69,3043.37 2192.42,3067.23 2171.78,3220.33 2171.75,3226.79 2172.65,3233.33 2174.21,3239.75 2173.26,3247.67",center
819221586#1,9848177607,9848177563,11,highway.secondary,"2225.17,2782.31 2220.77,2803.25",center
819221586#2,819221586#2-AddedOnRampNode,7650476446,11,highway.secondary,"2216.67,2903.17 2213.84,2952.69",center
819221586#2-AddedOnRampEdge,9848177563,819221586#2-AddedOnRampNode,11,highway.secondary,"2222.37,2803.34 2216.67,2903.17",center
819221586#3,7650476446,7650476443,11,highway.secondary,"2215.44,2952.78 2215.43,2957.39 2216.92,2962.84 2219.03,2968.09 2221.74,2973.05 2225.91,2978.74 2230.84,2983.78 2236.46,2988.05 2242.63,2991.48 2252.25,2994.80",center
819585395#0,8704535879,8700755101,13,highway.trunk,"4457.23,3266.79 4454.22,3263.52 4450.74,3260.73 4446.66,3258.38 4442.25,3256.71 4437.63,3255.74 4421.52,3254.20",center
819585395#1-AddedOnRampEdge,8700755101,819585395#1-AddedOnRampNode,13,highway.trunk,"4421.68,3252.61 4399.67,3250.43 4388.62,3249.09 4350.25,3244.42 4324.47,3241.28 4322.39,3241.03",center
819585395#10,6570314039,6572780050,13,highway.trunk,"4013.24,3207.63 3977.20,3203.69 3953.32,3201.08 3935.99,3199.19 3929.46,3198.47",center
819585395#14,6572780050,819585395#14-AddedOffRampNode,13,highway.trunk,"3929.29,3200.07 3906.44,3197.57 3906.02,3197.52",center
819585395#14-AddedOffRampEdge,819585395#14-AddedOffRampNode,7937028037,13,highway.trunk,"3906.19,3195.93 3873.57,3192.37 3820.44,3187.01 3806.73,3185.52",center
819585395#18,7937028037,286921499,13,highway.trunk,"3806.91,3183.93 3777.93,3184.02",center
819585395#9,2509945673,6570314039,13,highway.trunk,"4046.92,3212.82 4013.42,3206.04",center
819585396,2057540531,7653646168,8,highway.trunk_link,"3540.11,3152.32 3510.69,3153.55 3503.57,3147.96 3500.90,3139.92 3503.61,3131.90 3510.61,3127.11",center
819585397,8235144867,272452722,8,highway.trunk_link,"3429.42,3123.43 3435.91,3122.00 3439.56,3127.74 3439.73,3134.51 3436.39,3140.41 3430.98,3139.00",center
837521302,7216280324,7867616822,7,highway.primary_link,"3490.93,3278.14 3488.15,3275.72 3490.72,3273.08 3493.79,3271.03 3497.22,3269.66 3500.82,3269.04 3504.49,3269.16 3508.05,3270.04 3511.35,3271.64 3514.25,3273.87 3516.62,3276.66 3510.45,3281.02",center
843949501,8047385619,8047385617,5,highway.tertiary_link,"4196.72,2206.58 4193.31,2208.74 4190.57,2207.03 4188.33,2204.73 4186.68,2201.97 4185.74,2198.91 4185.55,2195.69 4186.11,2192.54 4187.41,2189.60 4189.37,2187.05 4191.87,2185.03 4194.77,2183.64 4197.55,2186.15",center
850805699,7937027995,7937027993,5,highway.tertiary_link,"3821.02,3399.30 3818.69,3400.46 3817.32,3398.00 3816.63,3395.28 3816.67,3392.47 3817.44,3389.77 3818.87,3387.35 3820.88,3385.38",center
850805701,7937028035,7937028031,5,highway.tertiary_link,"3789.01,3207.36 3786.97,3205.09 3788.93,3203.35 3791.42,3202.47 3794.06,3202.61 3796.44,3203.74 3798.21,3205.68 3795.96,3207.23",center
850839745,6570532649,492502679,12,highway.primary,"5595.88,1722.04 5591.77,1715.53 5588.10,1712.65 5584.15,1710.18 5579.43,1707.90 5574.48,1706.20 5569.36,1705.07 5564.14,1704.55 5428.40,1689.25 5197.33,1665.81 5047.34,1652.19 5041.76,1652.19 5036.27,1653.19 5032.25,1654.63 5028.48,1656.61",center
850839746,7937295999,7937296036,12,highway.primary,"4986.51,1632.61 4993.42,1630.21 5000.20,1633.42 5007.29,1635.85 5014.63,1637.46 5022.09,1638.23 5198.91,1655.47 5429.01,1677.92 5564.32,1694.77 5572.43,1695.47 5580.57,1695.56 5590.65,1694.79 5599.71,1699.40",center
850927448,7937914246,7937914236,12,highway.primary,"3084.16,1423.41 3091.32,1420.35 3098.18,1423.76 3104.66,1426.23 3111.35,1428.11 3118.17,1429.39 3314.76,1447.78 3385.81,1454.67 3459.47,1461.34 3510.54,1467.62 3609.58,1480.36 3706.00,1493.03 3710.69,1492.94 3715.30,1492.12 3720.09,1490.46 3724.53,1488.01 3729.06,1490.69",center
850927453#0,269293617,7937930787,12,highway.primary,"3486.60,1437.98 3488.96,1445.92 3491.89,1450.56 3495.85,1454.37 3500.57,1457.17 3505.83,1458.78 3528.46,1461.75",center
850927453#1-AddedOnRampEdge,7937930787,850927453#1-AddedOnRampNode,12,highway.primary,"3528.28,1463.34 3627.66,1474.49",center
850927453#2-AddedOnRampEdge,7937914236,850927453#2-AddedOnRampNode,12,highway.primary,"3729.42,1487.51 3828.79,1498.73",center
850927453#3-AddedOffRampEdge,850927453#3-AddedOffRampNode,7937930873,12,highway.primary,"3864.32,1502.75 3963.69,1513.98",center
850927453#4-AddedOffRampEdge,850927453#4-AddedOffRampNode,7937930877,12,highway.primary,"4065.44,1522.25 4164.98,1531.91",center
850927457,7937930873,4325417427,12,highway.primary,"3963.33,1517.16 3972.80,1517.33 3981.88,1520.69 3990.46,1522.98 3999.22,1524.48 4144.45,1538.68 4195.83,1543.49 4247.06,1549.65 4296.56,1556.13 4456.54,1575.27 4470.87,1576.56 4485.27,1576.92 4499.65,1576.36 4512.40,1574.77",center
850971995,7938194031,7938194018,12,highway.primary,"2683.67,1389.92 2676.43,1394.00 2670.78,1391.83 2663.63,1390.24 2649.38,1387.46 2584.85,1379.38 2528.35,1371.72 2467.98,1363.07 2440.73,1358.18 2413.63,1353.65 2386.43,1349.76 2359.14,1346.50 2331.79,1343.89 2304.38,1341.90 2197.70,1331.51 2173.38,1328.40 2149.22,1324.24 2127.80,1319.66 2106.58,1314.26 2085.57,1308.05 2062.18,1299.98 2057.42,1298.62 2053.09,1297.60 2046.81,1295.41 2041.80,1294.20 2035.07,1293.77 2022.55,1293.65",center
858913459,8771565245,6570399063,5,highway.tertiary_link,"2689.43,2110.13 2689.42,2107.86 2693.04,2106.61 2696.87,2106.33 2700.18,2106.89 2703.29,2108.20 2706.02,2110.15 2705.06,2112.23",center
858913992#0,2349727153,cluster_278876649_6106950404,3,highway.residential,"3729.09,2424.81 3736.22,2345.79",center
858913993,386923861,543376979,3,highway.residential,"3751.56,2453.32 3745.43,2512.90 3743.74,2530.02",center
858915972#3,8285673790,8006886526,10,highway.tertiary,"4384.05,2520.83 4349.70,2517.02",center
858915972#4-AddedOffRampEdge,858915972#4-AddedOffRampNode,8006886546,10,highway.tertiary,"4260.24,2507.09 4202.75,2500.71 4160.86,2496.05",center
858915972#6,8006886546,2349727154,10,highway.tertiary,"4160.68,2497.64 4150.97,2496.86 4145.36,2497.00 4139.81,2497.81 4134.40,2499.25 4129.19,2501.32 4124.26,2503.97",center
858915973#0,284141730,8006886544,10,highway.tertiary,"4129.25,2458.85 4134.18,2462.97 4139.56,2466.49 4145.32,2469.36 4151.38,2471.52 4158.44,2473.86 4164.42,2475.30",center
858915973#1-AddedOnRampEdge,8006886544,858915973#1-AddedOnRampNode,10,highway.tertiary,"4164.25,2476.89 4263.68,2487.53",center
858915973#2-AddedOnRampEdge,8006886495,858915973#2-AddedOnRampNode,10,highway.tertiary,"4351.40,2496.91 4360.71,2497.91 4450.83,2507.55",center
858935302,9134495903,8006884454,10,highway.tertiary,"3024.23,2346.63 3028.16,2346.45 3032.07,2349.06 3036.23,2351.24 3041.01,2353.13 3045.99,2354.46 3270.93,2379.25 3495.42,2404.73 3650.69,2422.36 3654.57,2422.52 3658.44,2422.25 3662.62,2421.45 3666.65,2420.15 3670.15,2421.54",center
858935306,8006884427,9134495897,5,highway.tertiary_link,"3327.30,2370.36 3329.96,2375.25 3331.93,2380.47 3333.16,2385.90 3333.63,2391.46 3333.33,2397.02 3332.27,2402.49 3330.46,2407.76 3327.94,2412.74",center
858935307,9134495896,6571819461,5,highway.tertiary_link,"3409.74,2421.21 3407.24,2421.62 3404.44,2418.35 3402.35,2414.60 3401.05,2410.50 3400.56,2406.23 3400.95,2401.96 3402.15,2397.83 3404.16,2394.03 3406.87,2390.69 3410.18,2387.93 3413.97,2385.89 3418.10,2384.62 3422.39,2384.19",center
858935309,8006884473,8006884465,10,highway.tertiary,"3671.72,2440.59 3669.36,2440.66 3666.91,2437.89 3664.07,2435.55 3660.53,2433.48 3656.67,2432.08 3652.63,2431.34 3494.48,2413.48 3269.50,2388.09 3095.15,2368.42 3089.94,2368.40 3084.78,2369.08 3080.50,2370.20 3076.36,2371.79 3072.77,2370.67",center
858935314,8006886513,8006886507,5,highway.tertiary_link,"4075.42,2466.81 4078.25,2466.25 4080.02,2469.38 4080.98,2472.84 4081.08,2476.43 4080.30,2479.94 4078.69,2483.16 4076.36,2485.90 4073.80,2484.81",center
858935315,8006886526,8006886518,10,highway.tertiary,"4349.88,2515.43 4348.21,2516.02 4346.37,2513.42 4344.22,2511.45 4341.14,2509.47 4337.73,2508.10 4334.13,2507.41 4179.05,2491.14 4058.81,2478.27 3926.91,2464.16 3922.82,2463.88 3918.73,2464.28 3914.92,2465.30 3911.32,2466.92 3907.70,2465.37",center
858935316,8006886546,8006886544,5,highway.tertiary_link,"4161.03,2494.46 4158.10,2495.64 4156.15,2493.05 4154.97,2490.03 4154.63,2486.80 4155.16,2483.60 4156.54,2480.66 4158.64,2478.19 4161.34,2476.35 4164.07,2478.48",center
859375448#0,8010531637,8010531074,6,highway.secondary_link,"2252.79,2022.42 2260.95,2015.74 2266.05,2010.67 2268.44,2008.30 2275.18,2000.20 2281.11,1991.49 2286.17,1982.24",center
859375448#1,859375448#1-AddedOnRampNode,6572492920,6,highway.secondary_link,"2301.05,1883.34 2305.82,1847.76",center
859375448#1-AddedOnRampEdge,8010531074,859375448#1-AddedOnRampNode,6,highway.secondary_link,"2287.76,1982.46 2301.05,1883.34",center
859375448#2,6572492920,8771565324,6,highway.secondary_link,"2307.41,1847.97 2307.37,1821.32",center
859375452,8010531606,8010531599,11,highway.secondary,"2350.79,1616.09 2351.13,1619.60 2348.80,1623.17 2347.05,1627.04 2345.91,1631.15 2328.01,1799.58 2324.84,1831.06 2315.62,1913.77 2306.07,2002.03 2294.41,2115.56 2267.49,2334.84 2267.71,2339.81 2268.77,2343.99 2270.69,2348.16 2272.50,2351.66 2272.38,2356.26",center
